participantId,trialId,targetSymbol,response,accuracy,correct,questLogIntensity,stimOffsetPix,rtSeconds,matlabSendTime,matlabReceiveTime
p1,1,rocket,TIMEOUT,TIMEOUT,0,-0.868476141895316,1.08296356384887,NaN,2026-06-30 12:56:15.334,2026-06-30 12:56:45.346
p1,2,heart,TIMEOUT,TIMEOUT,0,0.182191913403729,12.1697568281573,NaN,2026-06-30 12:56:45.945,2026-06-30 12:57:15.955
