participantId,trialId,targetSymbol,response,accuracy,correct,questLogIntensity,stimOffsetPix,rtSeconds,matlabSendTime,matlabReceiveTime
p001,1,tree,moon,INCORRECT,0,-0.868476141895316,1.08296356384887,3.291985,2026-07-21 09:08:25.537,2026-07-21 09:08:32.047
p001,2,duck,duck,CORRECT,1,0.182191913403729,12.1697568281573,3.232174,2026-07-21 09:08:32.685,2026-07-21 09:08:37.705
p001,3,rocket,rocket,CORRECT,1,-0.274315164307444,4.2537780183964,3.968391,2026-07-21 09:08:38.305,2026-07-21 09:08:44.334
