participantId,trialId,targetSymbol,response,accuracy,correct,questLogIntensity,stimOffsetPix,rtSeconds,matlabSendTime,matlabReceiveTime
2,1,duck,butterfly,INCORRECT,0,-0.868476141895316,1.08296356384887,5.265213,2026-06-02 15:15:15.697,2026-06-02 15:15:24.692
2,2,rocket,butterfly,INCORRECT,0,0.182191913403729,12.1697568281573,3.112627,2026-06-02 15:15:25.263,2026-06-02 15:15:30.945
2,3,rabbit,butterfly,INCORRECT,0,0.791032830640301,49.4450496852842,3.969749,2026-06-02 15:15:31.440,2026-06-02 15:15:36.862
2,4,rocket,butterfly,INCORRECT,0,1.13728725366091,109.743104235224,3.947216,2026-06-02 15:15:37.337,2026-06-02 15:15:43.302
2,5,heart,butterfly,INCORRECT,0,1.31603114812038,165.623186170591,2.78019,2026-06-02 15:15:43.852,2026-06-02 15:15:47.916
